Feature,Missing Count,Missing Percentage
買超第8名分點前14天賣筆數,200864,1.0
買超第8名分點前15天買筆數,200864,1.0
買超第8名分點前15天賣筆數,200864,1.0
買超第8名分點前16天買筆數,200864,1.0
買超第8名分點前16天賣筆數,200864,1.0
買超第8名分點前17天買筆數,200864,1.0
買超第8名分點前17天賣筆數,200864,1.0
買超第8名分點前18天買筆數,200864,1.0
買超第8名分點前18天賣筆數,200864,1.0
買超第8名分點前19天買筆數,200864,1.0
買超第8名分點前19天賣筆數,200864,1.0
買超第8名分點前1天買筆數,200864,1.0
買超第8名分點前1天賣筆數,200864,1.0
買超第8名分點前20天買筆數,200864,1.0
買超第8名分點前20天賣筆數,200864,1.0
買超第8名分點前2天買筆數,200864,1.0
買超第8名分點前2天賣筆數,200864,1.0
買超第8名分點前3天買筆數,200864,1.0
買超第8名分點前3天賣筆數,200864,1.0
買超第8名分點前4天買筆數,200864,1.0
買超第8名分點前4天賣筆數,200864,1.0
買超第8名分點前5天買筆數,200864,1.0
買超第8名分點前5天賣筆數,200864,1.0
買超第8名分點前6天買筆數,200864,1.0
買超第8名分點前6天賣筆數,200864,1.0
買超第8名分點前7天買筆數,200864,1.0
買超第8名分點前7天賣筆數,200864,1.0
買超第8名分點前8天買筆數,200864,1.0
買超第8名分點前8天賣筆數,200864,1.0
買超第8名分點前9天買筆數,200864,1.0
買超第8名分點前9天賣筆數,200864,1.0
買超第8名分點買筆數,200864,1.0
買超第8名分點賣筆數,200864,1.0
買超第9名分點前10天買筆數,200864,1.0
買超第9名分點前10天賣筆數,200864,1.0
買超第9名分點前11天買筆數,200864,1.0
買超第9名分點前11天賣筆數,200864,1.0
買超第9名分點前12天買筆數,200864,1.0
買超第9名分點前12天賣筆數,200864,1.0
買超第9名分點前13天買筆數,200864,1.0
買超第9名分點前13天賣筆數,200864,1.0
買超第9名分點前14天買筆數,200864,1.0
買超第9名分點前14天賣筆數,200864,1.0
買超第9名分點前15天買筆數,200864,1.0
買超第9名分點前15天賣筆數,200864,1.0
買超第9名分點前16天買筆數,200864,1.0
買超第9名分點前16天賣筆數,200864,1.0
買超第9名分點前17天買筆數,200864,1.0
買超第9名分點前17天賣筆數,200864,1.0
買超第9名分點前18天買筆數,200864,1.0
買超第9名分點前18天賣筆數,200864,1.0
買超第9名分點前19天買筆數,200864,1.0
買超第9名分點前19天賣筆數,200864,1.0
買超第9名分點前1天買筆數,200864,1.0
買超第9名分點前1天賣筆數,200864,1.0
買超第9名分點前20天買筆數,200864,1.0
買超第9名分點前20天賣筆數,200864,1.0
買超第9名分點前2天買筆數,200864,1.0
買超第9名分點前2天賣筆數,200864,1.0
買超第9名分點前3天買筆數,200864,1.0
買超第9名分點前3天賣筆數,200864,1.0
買超第9名分點前4天買筆數,200864,1.0
買超第9名分點前4天賣筆數,200864,1.0
買超第9名分點前5天買筆數,200864,1.0
買超第9名分點前5天賣筆數,200864,1.0
買超第9名分點前6天買筆數,200864,1.0
買超第9名分點前6天賣筆數,200864,1.0
買超第9名分點前7天買筆數,200864,1.0
買超第9名分點前7天賣筆數,200864,1.0
買超第9名分點前8天買筆數,200864,1.0
買超第9名分點前8天賣筆數,200864,1.0
買超第9名分點前9天買筆數,200864,1.0
買超第9名分點前9天賣筆數,200864,1.0
買超第9名分點買筆數,200864,1.0
買超第9名分點賣筆數,200864,1.0
賣超第10名分點前10天買筆數,200864,1.0
賣超第10名分點前10天賣筆數,200864,1.0
賣超第10名分點前11天買筆數,200864,1.0
賣超第10名分點前11天賣筆數,200864,1.0
賣超第10名分點前12天買筆數,200864,1.0
賣超第10名分點前12天賣筆數,200864,1.0
賣超第10名分點前13天買筆數,200864,1.0
賣超第10名分點前13天賣筆數,200864,1.0
賣超第10名分點前14天買筆數,200864,1.0
賣超第10名分點前14天賣筆數,200864,1.0
賣超第10名分點前15天買筆數,200864,1.0
賣超第10名分點前15天賣筆數,200864,1.0
賣超第10名分點前16天買筆數,200864,1.0
賣超第10名分點前16天賣筆數,200864,1.0
賣超第10名分點前17天買筆數,200864,1.0
賣超第10名分點前17天賣筆數,200864,1.0
賣超第10名分點前18天買筆數,200864,1.0
賣超第10名分點前18天賣筆數,200864,1.0
賣超第10名分點前19天買筆數,200864,1.0
賣超第10名分點前19天賣筆數,200864,1.0
賣超第10名分點前1天買筆數,200864,1.0
賣超第10名分點前1天賣筆數,200864,1.0
賣超第10名分點前20天買筆數,200864,1.0
賣超第10名分點前20天賣筆數,200864,1.0
賣超第10名分點前2天買筆數,200864,1.0
賣超第10名分點前2天賣筆數,200864,1.0
賣超第10名分點前3天買筆數,200864,1.0
賣超第10名分點前3天賣筆數,200864,1.0
賣超第10名分點前4天買筆數,200864,1.0
賣超第10名分點前4天賣筆數,200864,1.0
賣超第10名分點前5天買筆數,200864,1.0
賣超第10名分點前5天賣筆數,200864,1.0
賣超第10名分點前6天買筆數,200864,1.0
賣超第10名分點前6天賣筆數,200864,1.0
賣超第10名分點前7天買筆數,200864,1.0
賣超第10名分點前7天賣筆數,200864,1.0
賣超第10名分點前8天買筆數,200864,1.0
賣超第10名分點前8天賣筆數,200864,1.0
賣超第10名分點前9天買筆數,200864,1.0
賣超第10名分點前9天賣筆數,200864,1.0
賣超第10名分點買筆數,200864,1.0
賣超第10名分點賣筆數,200864,1.0
賣超第11名分點前10天買筆數,200864,1.0
賣超第11名分點前10天賣筆數,200864,1.0
賣超第11名分點前11天買筆數,200864,1.0
賣超第11名分點前11天賣筆數,200864,1.0
賣超第11名分點前12天買筆數,200864,1.0
賣超第11名分點前12天賣筆數,200864,1.0
賣超第11名分點前13天買筆數,200864,1.0
賣超第11名分點前13天賣筆數,200864,1.0
賣超第11名分點前14天買筆數,200864,1.0
賣超第11名分點前14天賣筆數,200864,1.0
賣超第11名分點前15天買筆數,200864,1.0
賣超第11名分點前15天賣筆數,200864,1.0
賣超第11名分點前16天買筆數,200864,1.0
賣超第11名分點前16天賣筆數,200864,1.0
賣超第11名分點前17天買筆數,200864,1.0
賣超第11名分點前17天賣筆數,200864,1.0
賣超第11名分點前18天買筆數,200864,1.0
賣超第11名分點前18天賣筆數,200864,1.0
賣超第11名分點前19天買筆數,200864,1.0
賣超第11名分點前19天賣筆數,200864,1.0
賣超第11名分點前1天買筆數,200864,1.0
賣超第11名分點前1天賣筆數,200864,1.0
賣超第11名分點前20天買筆數,200864,1.0
賣超第11名分點前20天賣筆數,200864,1.0
賣超第11名分點前2天買筆數,200864,1.0
賣超第11名分點前2天賣筆數,200864,1.0
賣超第11名分點前3天買筆數,200864,1.0
賣超第11名分點前3天賣筆數,200864,1.0
賣超第11名分點前4天買筆數,200864,1.0
賣超第11名分點前4天賣筆數,200864,1.0
賣超第11名分點前5天買筆數,200864,1.0
賣超第11名分點前5天賣筆數,200864,1.0
賣超第11名分點前6天買筆數,200864,1.0
賣超第11名分點前6天賣筆數,200864,1.0
賣超第11名分點前7天買筆數,200864,1.0
賣超第11名分點前7天賣筆數,200864,1.0
賣超第11名分點前8天買筆數,200864,1.0
賣超第11名分點前8天賣筆數,200864,1.0
賣超第11名分點前9天買筆數,200864,1.0
賣超第11名分點前9天賣筆數,200864,1.0
賣超第11名分點買筆數,200864,1.0
賣超第11名分點賣筆數,200864,1.0
賣超第12名分點前10天買筆數,200864,1.0
賣超第12名分點前10天賣筆數,200864,1.0
賣超第12名分點前11天買筆數,200864,1.0
賣超第12名分點前11天賣筆數,200864,1.0
賣超第12名分點前12天買筆數,200864,1.0
賣超第12名分點前12天賣筆數,200864,1.0
賣超第12名分點前13天買筆數,200864,1.0
賣超第12名分點前13天賣筆數,200864,1.0
賣超第12名分點前14天買筆數,200864,1.0
賣超第12名分點前14天賣筆數,200864,1.0
賣超第12名分點前15天買筆數,200864,1.0
賣超第12名分點前15天賣筆數,200864,1.0
賣超第12名分點前16天買筆數,200864,1.0
賣超第12名分點前16天賣筆數,200864,1.0
賣超第12名分點前17天買筆數,200864,1.0
賣超第12名分點前17天賣筆數,200864,1.0
賣超第12名分點前18天買筆數,200864,1.0
賣超第12名分點前18天賣筆數,200864,1.0
賣超第12名分點前19天買筆數,200864,1.0
賣超第12名分點前19天賣筆數,200864,1.0
賣超第12名分點前1天買筆數,200864,1.0
賣超第12名分點前1天賣筆數,200864,1.0
賣超第12名分點前20天買筆數,200864,1.0
賣超第12名分點前20天賣筆數,200864,1.0
賣超第12名分點前2天買筆數,200864,1.0
賣超第12名分點前2天賣筆數,200864,1.0
賣超第12名分點前3天買筆數,200864,1.0
賣超第12名分點前3天賣筆數,200864,1.0
賣超第12名分點前4天買筆數,200864,1.0
賣超第12名分點前4天賣筆數,200864,1.0
賣超第12名分點前5天買筆數,200864,1.0
賣超第12名分點前5天賣筆數,200864,1.0
賣超第12名分點前6天買筆數,200864,1.0
賣超第12名分點前6天賣筆數,200864,1.0
賣超第12名分點前7天買筆數,200864,1.0
賣超第12名分點前7天賣筆數,200864,1.0
賣超第12名分點前8天買筆數,200864,1.0
賣超第12名分點前8天賣筆數,200864,1.0
賣超第12名分點前9天買筆數,200864,1.0
賣超第12名分點前9天賣筆數,200864,1.0
賣超第12名分點買筆數,200864,1.0
賣超第12名分點賣筆數,200864,1.0
賣超第13名分點前10天買筆數,200864,1.0
賣超第13名分點前10天賣筆數,200864,1.0
賣超第13名分點前11天買筆數,200864,1.0
賣超第13名分點前11天賣筆數,200864,1.0
賣超第13名分點前12天買筆數,200864,1.0
賣超第13名分點前12天賣筆數,200864,1.0
賣超第13名分點前13天買筆數,200864,1.0
賣超第13名分點前13天賣筆數,200864,1.0
賣超第13名分點前14天買筆數,200864,1.0
賣超第13名分點前14天賣筆數,200864,1.0
賣超第13名分點前15天買筆數,200864,1.0
賣超第13名分點前15天賣筆數,200864,1.0
賣超第13名分點前16天買筆數,200864,1.0
賣超第13名分點前16天賣筆數,200864,1.0
賣超第13名分點前17天買筆數,200864,1.0
賣超第13名分點前17天賣筆數,200864,1.0
賣超第13名分點前18天買筆數,200864,1.0
賣超第13名分點前18天賣筆數,200864,1.0
賣超第13名分點前19天買筆數,200864,1.0
賣超第13名分點前19天賣筆數,200864,1.0
賣超第13名分點前1天買筆數,200864,1.0
賣超第13名分點前1天賣筆數,200864,1.0
賣超第13名分點前20天買筆數,200864,1.0
賣超第13名分點前20天賣筆數,200864,1.0
賣超第13名分點前2天買筆數,200864,1.0
賣超第13名分點前2天賣筆數,200864,1.0
賣超第13名分點前3天買筆數,200864,1.0
賣超第13名分點前3天賣筆數,200864,1.0
賣超第13名分點前4天買筆數,200864,1.0
賣超第13名分點前4天賣筆數,200864,1.0
賣超第13名分點前5天買筆數,200864,1.0
賣超第13名分點前5天賣筆數,200864,1.0
賣超第13名分點前6天買筆數,200864,1.0
賣超第13名分點前6天賣筆數,200864,1.0
賣超第13名分點前7天買筆數,200864,1.0
賣超第13名分點前7天賣筆數,200864,1.0
賣超第13名分點前8天買筆數,200864,1.0
賣超第13名分點前8天賣筆數,200864,1.0
賣超第13名分點前9天買筆數,200864,1.0
賣超第13名分點前9天賣筆數,200864,1.0
賣超第13名分點買筆數,200864,1.0
賣超第13名分點賣筆數,200864,1.0
賣超第14名分點前10天買筆數,200864,1.0
賣超第14名分點前10天賣筆數,200864,1.0
賣超第14名分點前11天買筆數,200864,1.0
賣超第14名分點前11天賣筆數,200864,1.0
賣超第14名分點前12天買筆數,200864,1.0
賣超第14名分點前12天賣筆數,200864,1.0
賣超第14名分點前13天買筆數,200864,1.0
賣超第14名分點前13天賣筆數,200864,1.0
賣超第14名分點前14天買筆數,200864,1.0
賣超第14名分點前14天賣筆數,200864,1.0
賣超第14名分點前15天買筆數,200864,1.0
賣超第14名分點前15天賣筆數,200864,1.0
賣超第14名分點前16天買筆數,200864,1.0
賣超第14名分點前16天賣筆數,200864,1.0
賣超第14名分點前17天買筆數,200864,1.0
賣超第14名分點前17天賣筆數,200864,1.0
賣超第14名分點前18天買筆數,200864,1.0
賣超第14名分點前18天賣筆數,200864,1.0
賣超第14名分點前19天買筆數,200864,1.0
賣超第14名分點前19天賣筆數,200864,1.0
賣超第14名分點前1天買筆數,200864,1.0
賣超第14名分點前1天賣筆數,200864,1.0
賣超第14名分點前20天買筆數,200864,1.0
賣超第14名分點前20天賣筆數,200864,1.0
賣超第14名分點前2天買筆數,200864,1.0
賣超第14名分點前2天賣筆數,200864,1.0
賣超第14名分點前3天買筆數,200864,1.0
賣超第14名分點前3天賣筆數,200864,1.0
賣超第14名分點前4天買筆數,200864,1.0
賣超第14名分點前4天賣筆數,200864,1.0
賣超第14名分點前5天買筆數,200864,1.0
賣超第14名分點前5天賣筆數,200864,1.0
賣超第14名分點前6天買筆數,200864,1.0
賣超第14名分點前6天賣筆數,200864,1.0
賣超第14名分點前7天買筆數,200864,1.0
賣超第14名分點前7天賣筆數,200864,1.0
賣超第14名分點前8天買筆數,200864,1.0
賣超第14名分點前8天賣筆數,200864,1.0
賣超第14名分點前9天買筆數,200864,1.0
賣超第14名分點前9天賣筆數,200864,1.0
賣超第14名分點買筆數,200864,1.0
賣超第14名分點賣筆數,200864,1.0
賣超第15名分點前10天買筆數,200864,1.0
賣超第15名分點前10天賣筆數,200864,1.0
賣超第15名分點前11天買筆數,200864,1.0
賣超第15名分點前11天賣筆數,200864,1.0
賣超第15名分點前12天買筆數,200864,1.0
賣超第15名分點前12天賣筆數,200864,1.0
賣超第15名分點前13天買筆數,200864,1.0
賣超第15名分點前13天賣筆數,200864,1.0
賣超第15名分點前14天買筆數,200864,1.0
賣超第15名分點前14天賣筆數,200864,1.0
賣超第15名分點前15天買筆數,200864,1.0
賣超第15名分點前15天賣筆數,200864,1.0
賣超第15名分點前16天買筆數,200864,1.0
賣超第15名分點前16天賣筆數,200864,1.0
賣超第15名分點前17天買筆數,200864,1.0
賣超第15名分點前17天賣筆數,200864,1.0
賣超第15名分點前18天買筆數,200864,1.0
賣超第15名分點前18天賣筆數,200864,1.0
賣超第15名分點前19天買筆數,200864,1.0
賣超第15名分點前19天賣筆數,200864,1.0
賣超第15名分點前1天買筆數,200864,1.0
賣超第15名分點前1天賣筆數,200864,1.0
賣超第15名分點前20天買筆數,200864,1.0
賣超第15名分點前20天賣筆數,200864,1.0
賣超第15名分點前2天買筆數,200864,1.0
賣超第15名分點前2天賣筆數,200864,1.0
賣超第15名分點前3天買筆數,200864,1.0
賣超第15名分點前3天賣筆數,200864,1.0
賣超第15名分點前4天買筆數,200864,1.0
賣超第15名分點前4天賣筆數,200864,1.0
賣超第15名分點前5天買筆數,200864,1.0
